,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
522,980953,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,15.0,AK Chaudhary,HDPK Dharmasena,2016,2067.0,2208.5
523,980955,Rajkot,AR Patel,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,23.0,BNJ Oxenford,VK Sharma,2016,1869.5,1551.0
524,980957,Pune,RG Sharma,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,AY Dandekar,RJ Tucker,2016,1593.0,1669.5
525,980959,Bangalore,AD Russell,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,5.0,M Erasmus,S Ravi,2016,2208.5,1790.0
526,980961,Rajkot,RR Pant,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,CB Gaffaney,BNJ Oxenford,2016,1869.5,1587.0
527,980963,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,runs,7.0,AK Chaudhary,HDPK Dharmasena,2016,1790.0,1551.0
528,980965,Delhi,AM Rahane,Feroz Shah Kotla,0,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,wickets,7.0,C Shamshuddin,RJ Tucker,2016,1587.0,1593.0
529,980967,Hyderabad,B Kumar,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,M Erasmus,S Ravi,2016,2067.0,1869.5
530,980969,Bangalore,V Kohli,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,CB Gaffaney,BNJ Oxenford,2016,2208.5,1593.0
531,980971,Chandigarh,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,9.0,HDPK Dharmasena,CK Nandan,2016,1551.0,1587.0
532,980973,Visakhapatnam,A Nehra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,85.0,S Ravi,C Shamshuddin,2016,1669.5,2067.0
533,980975,Kolkata,P Kumar,Eden Gardens,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5.0,M Erasmus,RJ Tucker,2016,1790.0,1869.5
534,980977,Chandigarh,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,runs,1.0,AK Chaudhary,HDPK Dharmasena,2016,1551.0,2208.5
535,980979,Visakhapatnam,A Zampa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,4.0,CB Gaffaney,VK Sharma,2016,1593.0,2067.0
536,980981,Bangalore,KH Pandya,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,AY Dandekar,C Shamshuddin,2016,2208.5,1669.5
537,980983,Hyderabad,CH Morris,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,K Bharatan,M Erasmus,2016,2067.0,1587.0
538,980985,Visakhapatnam,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,wickets,7.0,HDPK Dharmasena,CK Nandan,2016,1669.5,1551.0
539,980987,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,runs,144.0,AY Dandekar,VK Sharma,2016,2208.5,1869.5
540,980991,Chandigarh,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Sunrisers Hyderabad,wickets,7.0,KN Ananthapadmanabhan,M Erasmus,2016,1551.0,2067.0
541,980993,Visakhapatnam,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,80.0,Nitin Menon,CK Nandan,2016,1669.5,1587.0
542,980995,Kolkata,V Kohli,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,CB Gaffaney,A Nand Kishore,2016,1790.0,2208.5
543,981001,Kanpur,DR Smith,Green Park,0,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,wickets,6.0,AK Chaudhary,CK Nandan,2016,1869.5,1790.0
544,981003,Raipur,KK Nair,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,A Nand Kishore,BNJ Oxenford,2016,1587.0,2067.0
545,981005,Visakhapatnam,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,bat,Rising Pune Supergiants,wickets,4.0,HDPK Dharmasena,Nitin Menon,2016,1593.0,1551.0
546,981007,Kanpur,SK Raina,Green Park,0,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,wickets,6.0,AK Chaudhary,CK Nandan,2016,1869.5,1669.5
547,981009,Kolkata,YK Pathan,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,22.0,KN Ananthapadmanabhan,M Erasmus,2016,1790.0,2067.0
548,981011,Raipur,V Kohli,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,A Nand Kishore,BNJ Oxenford,2016,1587.0,2208.5
549,981013,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,AK Chaudhary,HDPK Dharmasena,2016,1869.5,2208.5
550,981015,Delhi,MC Henriques,Feroz Shah Kotla,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,22.0,M Erasmus,C Shamshuddin,2016,2067.0,1790.0
551,981017,Delhi,DA Warner,Feroz Shah Kotla,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,4.0,M Erasmus,CK Nandan,2016,1869.5,2067.0
552,981019,Bangalore,BCJ Cutting,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,8.0,HDPK Dharmasena,BNJ Oxenford,2016,2208.5,2067.0
553,1082591,Hyderabad,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,35.0,AY Dandekar,NJ Llong,2017,1788.5,1505.5
554,1082592,Pune,SPD Smith,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,7.0,A Nand Kishore,S Ravi,2017,2060.0,2201.5
555,1082593,Rajkot,CA Lynn,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,10.0,Nitin Menon,CK Nandan,2017,1677.0,1998.5
556,1082594,Indore,GJ Maxwell,Holkar Cricket Stadium,0,Kings XI Punjab,Rising Pune Supergiant,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,AK Chaudhary,C Shamshuddin,2017,1651.0,2060.0
557,1082595,Bengaluru,KM Jadhav,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,15.0,S Ravi,VK Sharma,2017,1505.5,1703.0
558,1082596,Hyderabad,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,A Deshmukh,NJ Llong,2017,1788.5,1677.0
559,1082597,Mumbai,N Rana,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,Nitin Menon,CK Nandan,2017,2201.5,1998.5
560,1082598,Indore,AR Patel,Holkar Cricket Stadium,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Kings XI Punjab,wickets,8.0,AK Chaudhary,C Shamshuddin,2017,1651.0,1505.5
561,1082599,Pune,SV Samson,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,Delhi Daredevils,runs,97.0,AY Dandekar,S Ravi,2017,2060.0,1703.0
562,1082600,Mumbai,JJ Bumrah,Wankhede Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Mumbai Indians,wickets,4.0,Nitin Menon,CK Nandan,2017,2201.5,1788.5
563,1082601,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,A Deshmukh,NJ Llong,2017,1998.5,1651.0
564,1082602,Bangalore,KA Pollard,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,4.0,KN Ananthapadmanabhan,AK Chaudhary,2017,1505.5,2201.5
565,1082603,Rajkot,AJ Tye,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Gujarat Lions,wickets,7.0,A Nand Kishore,S Ravi,2017,1677.0,2060.0
566,1082604,Kolkata,RV Uthappa,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,17.0,AY Dandekar,NJ Llong,2017,1998.5,1788.5
567,1082605,Delhi,CJ Anderson,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Delhi Daredevils,runs,51.0,YC Barde,Nitin Menon,2017,1703.0,1651.0
568,1082606,Mumbai,N Rana,Wankhede Stadium,0,Mumbai Indians,Gujarat Lions,Mumbai Indians,field,Mumbai Indians,wickets,6.0,A Nand Kishore,S Ravi,2017,2201.5,1677.0
569,1082607,Bangalore,BA Stokes,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,field,Rising Pune Supergiant,runs,27.0,KN Ananthapadmanabhan,C Shamshuddin,2017,1505.5,2060.0
570,1082608,Delhi,NM Coulter-Nile,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,4.0,Nitin Menon,CK Nandan,2017,1703.0,1998.5
571,1082609,Hyderabad,B Kumar,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,5.0,AY Dandekar,A Deshmukh,2017,1788.5,1651.0
572,1082610,Rajkot,CH Gayle,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,runs,21.0,S Ravi,VK Sharma,2017,1677.0,1505.5
573,1082611,Hyderabad,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,15.0,CB Gaffaney,NJ Llong,2017,1788.5,1703.0
574,1082612,Indore,JC Buttler,Holkar Cricket Stadium,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,M Erasmus,C Shamshuddin,2017,1651.0,2201.5
575,1082613,Kolkata,SK Raina,Eden Gardens,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,4.0,CB Gaffaney,Nitin Menon,2017,1998.5,1677.0
576,1082614,Mumbai,MJ McClenaghan,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,14.0,A Nand Kishore,S Ravi,2017,2201.5,1703.0
577,1082615,Pune,MS Dhoni,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,6.0,AY Dandekar,A Deshmukh,2017,2060.0,1788.5
578,1082616,Rajkot,HM Amla,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,26.0,AK Chaudhary,M Erasmus,2017,1677.0,1651.0
579,1082617,Kolkata,NM Coulter-Nile,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,82.0,CB Gaffaney,CK Nandan,2017,1998.5,1505.5
580,1082618,Mumbai,BA Stokes,Wankhede Stadium,0,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,runs,3.0,A Nand Kishore,S Ravi,2017,2201.5,2060.0
581,1082620,Pune,RV Uthappa,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,AY Dandekar,NJ Llong,2017,2060.0,1998.5
582,1082621,Bangalore,AJ Tye,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,7.0,AK Chaudhary,C Shamshuddin,2017,1505.5,1677.0
583,1082622,Kolkata,G Gambhir,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,NJ Llong,S Ravi,2017,1998.5,1703.0
584,1082623,Chandigarh,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,26.0,Nitin Menon,CK Nandan,2017,1651.0,1788.5
585,1082624,Pune,LH Ferguson,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiant,runs,61.0,KN Ananthapadmanabhan,M Erasmus,2017,2060.0,1505.5
586,1082626,Chandigarh,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,10.0,YC Barde,CK Nandan,2017,1651.0,1703.0
587,1082627,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,48.0,AY Dandekar,S Ravi,2017,1788.5,1998.5
588,1082628,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Mumbai Indians,wickets,5.0,AK Chaudhary,CB Gaffaney,2017,2201.5,1505.5
589,1082629,Pune,BA Stokes,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,5.0,M Erasmus,C Shamshuddin,2017,2060.0,1677.0
590,1082630,Delhi,Mohammed Shami,Feroz Shah Kotla,0,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,field,Delhi Daredevils,wickets,6.0,YC Barde,Nitin Menon,2017,1703.0,1788.5
591,1082631,Kolkata,RA Tripathi,Eden Gardens,0,Kolkata Knight Riders,Rising Pune Supergiant,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,4.0,KN Ananthapadmanabhan,A Nand Kishore,2017,1998.5,2060.0
592,1082632,Delhi,RR Pant,Feroz Shah Kotla,0,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,M Erasmus,Nitin Menon,2017,1703.0,1677.0
593,1082633,Bangalore,Sandeep Sharma,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,19.0,CB Gaffaney,C Shamshuddin,2017,1505.5,1651.0
594,1082634,Hyderabad,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,field,Rising Pune Supergiant,runs,12.0,KN Ananthapadmanabhan,AK Chaudhary,2017,1788.5,2060.0
595,1082635,Delhi,LMP Simmons,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Mumbai Indians,runs,146.0,Nitin Menon,CK Nandan,2017,1703.0,2201.5
596,1082636,Bangalore,SP Narine,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,AY Dandekar,C Shamshuddin,2017,1505.5,1998.5
597,1082637,Chandigarh,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,6.0,A Nand Kishore,VK Sharma,2017,1651.0,1677.0
598,1082638,Hyderabad,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,wickets,7.0,KN Ananthapadmanabhan,M Erasmus,2017,1788.5,2201.5
599,1082639,Chandigarh,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,runs,14.0,A Nand Kishore,S Ravi,2017,1651.0,1998.5
600,1082640,Kanpur,SS Iyer,Green Park,0,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,2.0,YC Barde,AK Chaudhary,2017,1677.0,1703.0
601,1082641,Mumbai,WP Saha,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,7.0,A Deshmukh,A Nand Kishore,2017,2201.5,1651.0
602,1082642,Delhi,KK Nair,Feroz Shah Kotla,0,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,Delhi Daredevils,runs,7.0,KN Ananthapadmanabhan,CK Nandan,2017,1703.0,2060.0
603,1082643,Kanpur,Mohammed Siraj,Green Park,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,AK Chaudhary,Nitin Menon,2017,1677.0,1788.5
604,1082644,Kolkata,AT Rayudu,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,runs,9.0,A Nand Kishore,S Ravi,2017,1998.5,2201.5
605,1082645,Pune,JD Unadkat,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,Rising Pune Supergiant,wickets,9.0,AY Dandekar,A Deshmukh,2017,2060.0,1651.0
606,1082646,Delhi,HV Patel,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,10.0,CK Nandan,C Shamshuddin,2017,1703.0,1505.5
607,1082647,Mumbai,Washington Sundar,Wankhede Stadium,0,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Rising Pune Supergiant,runs,20.0,S Ravi,C Shamshuddin,2017,2201.5,2060.0
608,1082649,Bangalore,KV Sharma,M Chinnaswamy Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,6.0,NJ Llong,Nitin Menon,2017,2201.5,1998.5
609,1082650,Hyderabad,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",0,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,Mumbai Indians,runs,1.0,NJ Llong,S Ravi,2017,2201.5,2060.0
610,1136561,Mumbai,DJ Bravo,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,1.0,CB Gaffaney,A Nand Kishore,2018,1952.0,2225.5
611,1136562,Chandigarh,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,KN Ananthapadmanabhan,RJ Tucker,2018,1708.0,1790.5
612,1136563,Kolkata,SP Narine,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,C Shamshuddin,A Deshmukh,2018,2196.5,1852.5
613,1136564,Hyderabad,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,9.0,VA Kulkarni,NJ Llong,2018,2161.0,1751.5
614,1136565,Chennai,SW Billings,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,CB Gaffaney,AK Chaudhary,2018,2225.5,2196.5
615,1136567,Hyderabad,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,1.0,NJ Llong,CK Nandan,2018,2161.0,1952.0
616,1136568,Bengaluru,UT Yadav,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,A Deshmukh,S Ravi,2018,1852.5,1708.0
617,1136569,Mumbai,JJ Roy,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,KN Ananthapadmanabhan,Nitin Menon,2018,1952.0,1790.5
618,1136570,Kolkata,B Stanlake,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,AK Chaudhary,A Nand Kishore,2018,2196.5,2161.0
619,1136571,Bengaluru,SV Samson,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,runs,19.0,C Shamshuddin,S Ravi,2018,1852.5,1751.5
620,1136572,Chandigarh,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,4.0,VA Kulkarni,CK Nandan,2018,1708.0,2225.5
621,1136573,Kolkata,N Rana,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Kolkata Knight Riders,runs,71.0,AK Chaudhary,A Nand Kishore,2018,2196.5,1790.5
622,1136574,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,46.0,RJ Tucker,Nitin Menon,2018,1952.0,1852.5
623,1136575,Jaipur,N Rana,Sawai Mansingh Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,A Deshmukh,S Ravi,2018,1751.5,2196.5
624,1136576,Chandigarh,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Kings XI Punjab,runs,15.0,NJ Llong,AK Chaudhary,2018,1708.0,2161.0
625,1136577,Pune,SR Watson,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,runs,64.0,KN Ananthapadmanabhan,Nitin Menon,2018,2225.5,1751.5
626,1136579,Bengaluru,AB de Villiers,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,6.0,CB Gaffaney,CK Nandan,2018,1852.5,1790.5
627,1136580,Hyderabad,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,runs,4.0,VA Kulkarni,AK Chaudhary,2018,2161.0,2225.5
628,1136581,Jaipur,JC Archer,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,wickets,3.0,KN Ananthapadmanabhan,RJ Tucker,2018,1751.5,1952.0
629,1136582,Delhi,AS Rajpoot,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Kings XI Punjab,runs,4.0,A Nand Kishore,CK Nandan,2018,1790.5,1708.0
630,1136583,Mumbai,Rashid Khan,Wankhede Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,31.0,C Shamshuddin,S Ravi,2018,1952.0,2161.0
631,1136584,Bengaluru,MS Dhoni,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,5.0,NJ Llong,VK Sharma,2018,1852.5,2225.5
632,1136585,Hyderabad,AS Rajpoot,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,runs,13.0,YC Barde,CK Nandan,2018,2161.0,1708.0
633,1136586,Delhi,SS Iyer,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,runs,55.0,C Shamshuddin,S Ravi,2018,1790.5,2196.5
634,1136587,Pune,RG Sharma,Maharashtra Cricket Association Stadium,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,8.0,CB Gaffaney,Nitin Menon,2018,2225.5,1952.0
635,1136588,Jaipur,KS Williamson,Sawai Mansingh Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,11.0,BNJ Oxenford,A Nand Kishore,2018,1751.5,2161.0
636,1136589,Bengaluru,CA Lynn,M.Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,NJ Llong,AK Chaudhary,2018,1852.5,2196.5
